type,parent_name,name,link,status
facet,Aksesoris Eksterior Mobil,Karpet Lumpur,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101436,
facet,Aksesoris Eksterior Mobil,Sill Plate Mobil,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101437,
facet,Aksesoris Eksterior Mobil,Talang Air,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101438,
facet,Aksesoris Eksterior Mobil,Klakson & Aksesoris,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101439,
facet,Aksesoris Eksterior Mobil,Spion & Aksesoris,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101440,
facet,Aksesoris Eksterior Mobil,Aksesoris Plat Nomor Mobil,https://shopee.co.id/Aksesoris-Eksterior-Mobil-cat.11043660.11043681?facet=101441,
category,Otomotif,Suku Cadang Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693,
facet,Suku Cadang Mobil,"Bodi, Rangka, & Bemper Mobil",https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101443,
facet,Suku Cadang Mobil,Wiper & Penyemprot Wiper Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101444,
facet,Suku Cadang Mobil,Knalpot Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101445,
facet,Suku Cadang Mobil,"Roda, Velg, & Aksesoris",https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101446,
facet,Suku Cadang Mobil,Ban Mobil & Aksesoris,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101447,
facet,Suku Cadang Mobil,"Shock, Strutbar, & Suspensi Mobil",https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101448,
facet,Suku Cadang Mobil,Radiator & Sistem Pendingin Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101449,
facet,Suku Cadang Mobil,"Rantai, Transmisi, & Kopling",https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101450,
facet,Suku Cadang Mobil,Bearing Roda & Seal Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101451,
facet,Suku Cadang Mobil,Piston Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101902,
facet,Suku Cadang Mobil,Filter Udara,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101903,
facet,Suku Cadang Mobil,Filter Oli,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101904,
facet,Suku Cadang Mobil,Sistem Pengereman Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101453,
facet,Suku Cadang Mobil,"Fan Belt, Selang, & Pulley Mobil",https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101454,
facet,Suku Cadang Mobil,Kumparan Pengapian,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101929,
facet,Suku Cadang Mobil,Busi,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101930,
facet,Suku Cadang Mobil,Aki & Aksesoris,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101907,
facet,Suku Cadang Mobil,Lampu Mobil,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101908,
facet,Suku Cadang Mobil,Sistem Bahan Bakar,https://shopee.co.id/Suku-Cadang-Mobil-cat.11043660.11043693?facet=101456,
category,Otomotif,Perkakas & Perlengkapan Kendaraan,https://shopee.co.id/Perkakas-&-Perlengkapan-Kendaraan-cat.11043660.11043714,
facet,Perkakas & Perlengkapan Kendaraan,"Peralatan Uji, Diagnosa, & Servis",https://shopee.co.id/Perkakas-&-Perlengkapan-Kendaraan-cat.11043660.11043714?facet=101458,
facet,Perkakas & Perlengkapan Kendaraan,Pengukur Tekanan Udara Ban,https://shopee.co.id/Perkakas-&-Perlengkapan-Kendaraan-cat.11043660.11043714?facet=101459,
category,Otomotif,Perawatan Kendaraan,https://shopee.co.id/Perawatan-Kendaraan-cat.11043660.11043718,
category,Otomotif,Oli & Pelumas Kendaraan,https://shopee.co.id/Oli-&-Pelumas-Kendaraan-cat.11043660.11043725,
category,Otomotif,Gantungan & Sarung Kunci Kendaraan,https://shopee.co.id/Gantungan-&-Sarung-Kunci-Kendaraan-cat.11043660.11043733,
facet,Gantungan & Sarung Kunci Kendaraan,Gantungan & Sarung Kunci Kendaraan,https://shopee.co.id/Gantungan-&-Sarung-Kunci-Kendaraan-cat.11043660.11043733?facet=100753,
category,Otomotif,Sepeda Motor,https://shopee.co.id/Sepeda-Motor-cat.11043660.11043734,
facet,Sepeda Motor,Sepeda Motor,https://shopee.co.id/Sepeda-Motor-cat.11043660.11043734?facet=100755,
category,Otomotif,Aksesoris Sepeda Motor,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735,
facet,Aksesoris Sepeda Motor,Karpet Motor,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101473,
facet,Aksesoris Sepeda Motor,"Speedometer, Odometer, & Gauge Motor",https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101474,
facet,Aksesoris Sepeda Motor,Sarung Motor,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101475,
facet,Aksesoris Sepeda Motor,"Stiker, Logo, & Emblem",https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101476,
facet,Aksesoris Sepeda Motor,Jok & Sarung Jok Motor,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101477,
facet,Aksesoris Sepeda Motor,Spion Motor & Aksesoris,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101478,
facet,Aksesoris Sepeda Motor,Kunci & Keamanan,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101479,
facet,Aksesoris Sepeda Motor,Box Motor,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101480,
facet,Aksesoris Sepeda Motor,Dudukan Handphone,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101481,
facet,Aksesoris Sepeda Motor,Karpet Lumpur,https://shopee.co.id/Aksesoris-Sepeda-Motor-cat.11043660.11043735?facet=101482,
category,Otomotif,Suku Cadang Motor,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747,
facet,Suku Cadang Motor,Radiator,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101913,
facet,Suku Cadang Motor,Piston,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101914,
facet,Suku Cadang Motor,CDI & ECU,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101915,
facet,Suku Cadang Motor,Busi,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101916,
facet,Suku Cadang Motor,Kumparan Pengapian,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101917,
facet,Suku Cadang Motor,V-Belt,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101918,
facet,Suku Cadang Motor,Filter Udara,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101919,
facet,Suku Cadang Motor,Sistem Bahan Bakar,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101485,
facet,Suku Cadang Motor,Sistem Pengereman,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101486,
facet,Suku Cadang Motor,"Shock, Strut, & Suspensi Motor",https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101487,
facet,Suku Cadang Motor,Rantai & Gir,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101921,
facet,Suku Cadang Motor,Kopling,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101922,
facet,Suku Cadang Motor,Bearing,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101923,
facet,Suku Cadang Motor,Klakson & Aksesoris,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101490,
facet,Suku Cadang Motor,Kabel & Selang,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101491,
facet,Suku Cadang Motor,Bodi & Rangka Motor,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101492,
facet,Suku Cadang Motor,Knalpot Motor,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101493,
facet,Suku Cadang Motor,"Roda, Velg, & Aksesoris",https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101494,
facet,Suku Cadang Motor,Ban Motor & Aksesoris,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101495,
facet,Suku Cadang Motor,Lampu Motor,https://shopee.co.id/Suku-Cadang-Motor-cat.11043660.11043747?facet=101496,
category,Otomotif,Aksesoris Pengendara Motor,https://shopee.co.id/Aksesoris-Pengendara-Motor-cat.11043660.11043770,
category,Otomotif,E-Money & Aksesoris,https://shopee.co.id/E-Money-&-Aksesoris-cat.11043660.11043776,
category,Otomotif,Otomotif Lainnya,https://shopee.co.id/Otomotif-Lainnya-cat.11043660.11043777,
category,Olahraga & Outdoor,Pakaian Olahraga Anak,https://shopee.co.id/Pakaian-Olahraga-Anak-cat.11043958.11044100,
category,Olahraga & Outdoor,Aksesoris Olahraga & Aktivitas Outdoor,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Stopwatch & Pedometer,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101318,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Tas Sepatu,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101319,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Gelang Olahraga,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101320,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Ikat Kepala Olahraga,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101321,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Topi Olahraga & Aktivitas Outdoor,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101322,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Tas Anti Air,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101323,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Jas Hujan,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101324,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Payung,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101325,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Pelindung Mulut & Sport Tape,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101326,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Alat Training,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101327,
facet,Aksesoris Olahraga & Aktivitas Outdoor,Alat Pelindung Gym,https://shopee.co.id/Aksesoris-Olahraga-&-Aktivitas-Outdoor-cat.11043958.11044101?facet=101328,
category,Olahraga & Outdoor,Boardsport,https://shopee.co.id/Boardsport-cat.11043958.11044113,
category,Olahraga & Outdoor,Alat Pancing,https://shopee.co.id/Alat-Pancing-cat.11043958.11043959,
category,Olahraga & Outdoor,Bersepeda,https://shopee.co.id/Bersepeda-cat.11043958.11043968,
category,Olahraga & Outdoor,Camping & Hiking,https://shopee.co.id/Camping-&-Hiking-cat.11043958.11043974,
category,Olahraga & Outdoor,Panjat Tebing,https://shopee.co.id/Panjat-Tebing-cat.11043958.11043987,
category,Olahraga & Outdoor,Panahan,https://shopee.co.id/Panahan-cat.11043958.11043988,
category,Olahraga & Outdoor,"Sepak Bola, Futsal, & Sepak Takraw","https://shopee.co.id/Sepak-Bola,-Futsal,-&-Sepak-Takraw-cat.11043958.11043992",
category,Olahraga & Outdoor,Basket,https://shopee.co.id/Basket-cat.11043958.11043999,
category,Olahraga & Outdoor,Voli,https://shopee.co.id/Voli-cat.11043958.11044004,
category,Olahraga & Outdoor,Bulu Tangkis,https://shopee.co.id/Bulu-Tangkis-cat.11043958.11044008,
category,Olahraga & Outdoor,Tenis,https://shopee.co.id/Tenis-cat.11043958.11044013,
category,Olahraga & Outdoor,Tenis Meja,https://shopee.co.id/Tenis-Meja-cat.11043958.11044019,
category,Olahraga & Outdoor,Tinju & Bela Diri,https://shopee.co.id/Tinju-&-Bela-Diri-cat.11043958.11044024,
category,Olahraga & Outdoor,Golf,https://shopee.co.id/Golf-cat.11043958.11044031,
category,Olahraga & Outdoor,Baseball & Softball,https://shopee.co.id/Baseball-&-Softball-cat.11043958.11044038,
category,Olahraga & Outdoor,Squash,https://shopee.co.id/Squash-cat.11043958.11044039,
category,Olahraga & Outdoor,Rugbi,https://shopee.co.id/Rugbi-cat.11043958.11044040,
category,Olahraga & Outdoor,Billiard,https://shopee.co.id/Billiard-cat.11043958.11044041,
category,Olahraga & Outdoor,Selancar & Wakeboard,https://shopee.co.id/Selancar-&-Wakeboard-cat.11043958.11044042,
category,Olahraga & Outdoor,Ice Skating & Olahraga Musim Dingin,https://shopee.co.id/Ice-Skating-&-Olahraga-Musim-Dingin-cat.11043958.11044043,
category,Olahraga & Outdoor,Diving & Renang,https://shopee.co.id/Diving-&-Renang-cat.11043958.11044044,
category,Olahraga & Outdoor,Boating,https://shopee.co.id/Boating-cat.11043958.11044060,
category,Olahraga & Outdoor,Yoga & Pilates,https://shopee.co.id/Yoga-&-Pilates-cat.11043958.11044061,
category,Olahraga & Outdoor,Fitness,https://shopee.co.id/Fitness-cat.11043958.11044066,
category,Olahraga & Outdoor,Dart,https://shopee.co.id/Dart-cat.11043958.11044074,
category,Olahraga & Outdoor,Sepatu Olahraga,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075,
facet,Sepatu Olahraga,Sepatu Basket,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101298,
facet,Sepatu Olahraga,Sepatu Lari,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101299,
facet,Sepatu Olahraga,Sepatu Training,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101300,
facet,Sepatu Olahraga,Sepatu Tenis,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101301,
facet,Sepatu Olahraga,Sepatu Voli,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101302,
facet,Sepatu Olahraga,Sepatu Bulu Tangkis,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101303,
facet,Sepatu Olahraga,Sepatu Futsal,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101304,
facet,Sepatu Olahraga,Sepatu Hiking,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101305,
facet,Sepatu Olahraga,Sepatu Sepak Bola,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101306,
facet,Sepatu Olahraga,Sepatu Olahraga Anak,https://shopee.co.id/Sepatu-Olahraga-cat.11043958.11044075?facet=101307,
category,Olahraga & Outdoor,Pakaian Olahraga Pria,https://shopee.co.id/Pakaian-Olahraga-Pria-cat.11043958.11044087,
category,Olahraga & Outdoor,Pakaian Olahraga Wanita,https://shopee.co.id/Pakaian-Olahraga-Wanita-cat.11043958.11044093,
category,Olahraga & Outdoor,Olahraga & Outdoor Lainnya,https://shopee.co.id/Olahraga-&-Outdoor-Lainnya-cat.11043958.11044112,
category,Buku & Alat Tulis,Alat Tulis,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124,
facet,Alat Tulis,Pulpen & Tinta,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124?facet=101337,
facet,Alat Tulis,Pensil,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124?facet=101338,
facet,Alat Tulis,Penghapus & Tipe X,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124?facet=101339,
facet,Alat Tulis,Spidol,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124?facet=101340,
facet,Alat Tulis,Highlighter,https://shopee.co.id/Alat-Tulis-cat.11044123.11044124?facet=101341,
category,Buku & Alat Tulis,Perlengkapan Sekolah & Kantor,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131,
facet,Perlengkapan Sekolah & Kantor,Papan Tulis & Papan Jalan,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101343,
facet,Perlengkapan Sekolah & Kantor,Kalkulator,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101344,
facet,Perlengkapan Sekolah & Kantor,Pisau Ukir & Cutter,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101345,
facet,Perlengkapan Sekolah & Kantor,Tali & Selotip,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101346,
facet,Perlengkapan Sekolah & Kantor,Lem,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101347,
facet,Perlengkapan Sekolah & Kantor,Printer Label,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101348,
facet,Perlengkapan Sekolah & Kantor,Lanyard & Name Tag,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101349,
facet,Perlengkapan Sekolah & Kantor,"Klip Kertas, Push Pin, & Paku Payung",https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101350,
facet,Perlengkapan Sekolah & Kantor,Pembolong Kertas,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101351,
facet,Perlengkapan Sekolah & Kantor,Gunting,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101352,
facet,Perlengkapan Sekolah & Kantor,Stempel & Bak Stempel,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101353,
facet,Perlengkapan Sekolah & Kantor,Stapler & Staples,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101354,
facet,Perlengkapan Sekolah & Kantor,Kalender,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101355,
facet,Perlengkapan Sekolah & Kantor,"Folder, Organizer Kertas, & Aksesoris",https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101356,
facet,Perlengkapan Sekolah & Kantor,"Penggaris, Busur Derajat, & Stensil",https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101357,
facet,Perlengkapan Sekolah & Kantor,Rautan,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101358,
facet,Perlengkapan Sekolah & Kantor,Tempat Pensil,https://shopee.co.id/Perlengkapan-Sekolah-&-Kantor-cat.11044123.11044131?facet=101359,
category,Buku & Alat Tulis,"Folder, Organizer Kertas, & Aksesoris","https://shopee.co.id/Folder,-Organizer-Kertas,-&-Aksesoris-cat.11044123.11044149",
category,Buku & Alat Tulis,Perlengkapan Menggambar,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155,
facet,Perlengkapan Menggambar,Pensil Warna,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101361,
facet,Perlengkapan Menggambar,Krayon & Pastel,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101362,
facet,Perlengkapan Menggambar,Cat Air & Cat Poster,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101363,
facet,Perlengkapan Menggambar,Cat Minyak,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101364,
facet,Perlengkapan Menggambar,Cat Akrilik,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101365,
facet,Perlengkapan Menggambar,Kuas Lukis,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101366,
facet,Perlengkapan Menggambar,Palet Lukis,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101367,
facet,Perlengkapan Menggambar,Kanvas Lukis & Easel,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101368,
facet,Perlengkapan Menggambar,Buku Gambar & Sketsa,https://shopee.co.id/Perlengkapan-Menggambar-cat.11044123.11044155?facet=101369,
category,Buku & Alat Tulis,Buku Tulis & Kertas,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166,
facet,Buku Tulis & Kertas,Pembatas Buku,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101371,
facet,Buku Tulis & Kertas,Sampul Buku,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101372,
facet,Buku Tulis & Kertas,Kertas Termal & Continuous Paper,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101373,
facet,Buku Tulis & Kertas,Kertas Print & Fotocopy,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101374,
facet,Buku Tulis & Kertas,Kertas Binder,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101375,
facet,Buku Tulis & Kertas,Memo & Sticky Notes,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101376,
facet,Buku Tulis & Kertas,Art Paper & Art Board,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101377,
facet,Buku Tulis & Kertas,Notebook & Notepad,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101378,
facet,Buku Tulis & Kertas,Label & Stiker,https://shopee.co.id/Buku-Tulis-&-Kertas-cat.11044123.11044166?facet=101379,
category,Buku & Alat Tulis,Surat-Menyurat,https://shopee.co.id/Surat-Menyurat-cat.11044123.11044177,
facet,Surat-Menyurat,Amplop & Angpau,https://shopee.co.id/Surat-Menyurat-cat.11044123.11044177?facet=101381,
facet,Surat-Menyurat,Kartu Pos,https://shopee.co.id/Surat-Menyurat-cat.11044123.11044177?facet=101382,
facet,Surat-Menyurat,Materai & Perangko,https://shopee.co.id/Surat-Menyurat-cat.11044123.11044177?facet=101383,
category,Buku & Alat Tulis,Bubble Wrap,https://shopee.co.id/Bubble-Wrap-cat.11044123.11044182,
category,Buku & Alat Tulis,Majalah & Koran,https://shopee.co.id/Majalah-&-Koran-cat.11044123.11044183,
facet,Majalah & Koran,Bisnis,https://shopee.co.id/Majalah-&-Koran-cat.11044123.11044183?facet=101536,
facet,Majalah & Koran,Gaya Hidup,https://shopee.co.id/Majalah-&-Koran-cat.11044123.11044183?facet=101537,
facet,Majalah & Koran,Remaja,https://shopee.co.id/Majalah-&-Koran-cat.11044123.11044183?facet=101538,
category,Buku & Alat Tulis,Buku Anak-Anak,https://shopee.co.id/Buku-Anak-Anak-cat.11044123.11044188,
category,Buku & Alat Tulis,Buku Edukasi,https://shopee.co.id/Buku-Edukasi-cat.11044123.11044191,
category,Buku & Alat Tulis,Buku Non-Fiksi,https://shopee.co.id/Buku-Non-Fiksi-cat.11044123.11044197,
category,Buku & Alat Tulis,Buku Fiksi,https://shopee.co.id/Buku-Fiksi-cat.11044123.11044213,
category,Buku & Alat Tulis,Komik & Manga,https://shopee.co.id/Komik-&-Manga-cat.11044123.11044218,
category,Buku & Alat Tulis,E-Book,https://shopee.co.id/E-Book-cat.11044123.11044223,
facet,E-Book,E-Book,https://shopee.co.id/E-Book-cat.11044123.11044223?facet=100778,
category,Buku & Alat Tulis,Buku & Alat Tulis Lainnya,https://shopee.co.id/Buku-&-Alat-Tulis-Lainnya-cat.11044123.11044224,
category,Souvenir & Party Supplies,Perlengkapan Pesta,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625,
facet,Perlengkapan Pesta,Balon,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101263,
facet,Perlengkapan Pesta,Wooden Clip,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101264,
facet,Perlengkapan Pesta,Backdrop & Spanduk,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101265,
facet,Perlengkapan Pesta,Kartu Ucapan,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101266,
facet,Perlengkapan Pesta,Peralatan Makan Sekali Pakai,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101267,
facet,Perlengkapan Pesta,Topi & Topeng Pesta,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101268,
facet,Perlengkapan Pesta,Selempang/Sash,https://shopee.co.id/Perlengkapan-Pesta-cat.11116633.11116625?facet=101269,
category,Souvenir & Party Supplies,Pembungkus Kado & Kemasan,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245,
facet,Pembungkus Kado & Kemasan,Kertas Kado,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101330,
facet,Pembungkus Kado & Kemasan,Kotak Kado,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101331,
facet,Pembungkus Kado & Kemasan,Tas Kado,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101332,
facet,Pembungkus Kado & Kemasan,Pita Kado,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101333,
facet,Pembungkus Kado & Kemasan,Bubble Wrap,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101334,
facet,Pembungkus Kado & Kemasan,Kardus,https://shopee.co.id/Pembungkus-Kado-&-Kemasan-cat.11116633.11044245?facet=101335,
category,Souvenir & Party Supplies,Souvenir & Hadiah,https://shopee.co.id/Souvenir-&-Hadiah-cat.11116633.11116634,
facet,Souvenir & Hadiah,Kipas Tangan,https://shopee.co.id/Souvenir-&-Hadiah-cat.11116633.11116634?facet=101395,
facet,Souvenir & Hadiah,Gantungan Kunci,https://shopee.co.id/Souvenir-&-Hadiah-cat.11116633.11116634?facet=101396,
facet,Souvenir & Hadiah,Celengan,https://shopee.co.id/Souvenir-&-Hadiah-cat.11116633.11116634?facet=101397,
facet,Souvenir & Hadiah,Magnet Kulkas,https://shopee.co.id/Souvenir-&-Hadiah-cat.11116633.11116634?facet=101398,
category,Souvenir & Party Supplies,Balloons,https://shopee.co.id/Balloons-cat.11116633.11116635,
category,Souvenir & Party Supplies,Bunga,https://shopee.co.id/Bunga-cat.11116633.11044253,
